date,comment,bookname,rate,bookID,like
1396/12/10,خیلی خوبه یکم گیج کننده بود ولی خیییییلی قشنگه,صد سال تنهایی,5,376,2
1396/11/30,نسخه چاپی اش را قبلأ خواندم. در مورد گذشت زمان و شباهت نسل ها و تاثیرات ناخواسته تصمیمات اطرافیان در زندگی انسان است. ضمن اینکه تباه شدن بر اثر فساد و بی نظمی در این داستان به خوبی بیان شده است. شخصیت پردازی و تصویرسازی نویسنده واقعأ استادانه است. کمتر کتابی است که این تعداد شخصیت متفاوت رو در دوره های زمانی متفاوت به این خوبی توصیف کرده باشه. این کتاب برنده جایزه نوبل ادبیات در سال 1982 هم شده است. (حتما با دقت خوانده شود) ضمنأ به طاقچه هم پیشنهاد می کنم گروه سنی را برای کتاب ها لحاظ کنند.,صد سال تنهایی,5,376,3
1396/11/28,من اصلا نمی تونم کتاب دانلود کنم ، کسی می دونه چرا؟,صد سال تنهایی,3,376,0
1396/11/12,"۲۰ صفحه دیگه از این کتاب برام باقی مونده،از الان دلتنگم،دلتنگه،ماکوندو،اورسولا،سرهنگ آیورلیانو، خوزه آرکادیو،فرناندا،ملکیادوس،رمدیوسه خوشگل،...
یاد همشون بخیر
خیلی از دوستان گفتن کتاب با فرهنگ ما فاصله داره،اما عقیده شخصی من اینکه ،از مزایای آدمهای کتابخون این هستش که دارای دنیای گسترده تر،تجربیات بیشتر،دایره لغات بیشتر و خلاصه از حیث عمق و وسعت چارچوبهای ذهنی کمتری ،نسبت به آدمهای متوقف دارند،و فکر می کنم تعصب روی چارچوبهای ذهنی مانع خلاقیت میشه،به هر حال برای من این کتاب تجربه نویی بود.تجربه ای که مطمئنا اون رو از یاد نخواهم برد.انگار تو ذهن نویسنده بودم و اون هر طرف می خواست منو می برد،همین الان اگه نویسنده رو می دیدم هزار تا نکته رو می خواستم ازش بپرسم،اما چه فایده صد سال تنهایی زاییده ذهنه اونو و میتونستم اونو نخونم ولی چون از دنیای اون خوشم اومد کتاب رو خوندم و انصافا رازهای جدیدی تو زندگیم کشف کردم.از نکات جالب درباره این نویسنده اینکه،شنیدم این کتاب رو پشت درهای بسته و تو بی وقفه نوشته.به هر حال دنیای عجیبی بود،عجیب مثله چارلی و کارخانش،قواعده بی چون و چرای خودش رو داشت و هر طرف می خواست منو می برد.سالها پیش خوشه های خشم اشتاین بک رو خوندم و هنوز دارم با شخصیتااش تو جاده ۶۶ زندگی می کنم،فکر کنم این کتاب هم همینطوری تو ذهنم جا گرفته،مطلب دیگه اینکه کاش می شد کمپینهایی درست می شد که خواننده ها میتونستن با هم کتاب رو واکاوی کنند،این کار دو اثر خیلی مهم داره،اول اینکه کتاب رو از دریچه نگاه شخص ثالث می بینی و دوم اینکه با مرور ذهنی جزییات کتاب رو بهتر و بیشتر در ذهن حک می کنیم.ممنونم که مطلب منو خوندید،ایشاله یه روزی کتاب شما رو بخونم.😉",صد سال تنهایی,5,376,14
1396/11/07,من نسخه چاپیشو خوندم.تقریبا ۵۰ صفحه مونده به اخر ولش کردم.کتاب عالیه ولی خیلی خسته کننده بود انقد که فقط میخوندمو رد میشدم میخواستم اخرشو بدونم که اخرش صبرم لبریز شد و ولش کردم.,صد سال تنهایی,4,376,1
1396/09/30,خسته کننده بود,صد سال تنهایی,1,376,1
1396/09/21,سلام. کسی رمانی در این سبک سبک مارکز یعنی رئالیسم جادویی میشناسه بهم معرفی کن؟ به غیر از داستان های مارکز چون خوندمشون,صد سال تنهایی,5,376,4
1396/09/21,".
صدسال تنهایی را بسیار شبیه به رمان مهدی یزدانی خرم میدانم،من منچستریونایتد را دوست دارم، این کتاب هم مثل آن پر است از حادثه و اجازه نمیدهد نفس بکشید.
تقریبا کتاب مارکز و یزدانی خرم از لحاظ تکنیک شلیک بی وقفه ی صحنه و شخصیت و حادثه شبیه به هم هستند، با اینکه ناگفته پیداست امتیاز مارکز بدعت گزاری اش در این سبک و این تکنیک است و امتیاز یزدانی خرم که منحصر است به ادبیات در حوزه ی زبان فارسی، زبان روانش و نثر منحصرش که گاه ممکن است جمله ها سر و تهشان را از دست بدهند و یک نفس صحنه را برای مخاطب روایت کنند، و همانطور که گفتم امتیازش به احتمال زیاد فقط برای این است که وقتی متن اسپانیایی صد سال تنهایی به فارسی برگردانده شده نثر ادبی اش هم نابود شده. اینکه چقدر این حرف ها درست است را نمیدانم ولی میدانم گذاشتن یک سرهنگ پشت جوخه ی تیرباران و بعد روایت داستان چقدر جذاب است و چقدر تعلیق زا، حداقل مخاطب تا 50 صفحه ی اول مدام دنبال این است که بفهمد سرهنگ بوئندیا چرا سرهنگ است و چرا جلوی جوخه ی اعدام است. و درست در زمانی که مخاطب دارد صفحه هارا بالا و پایین میکند تا رازش را کشف کند آنقدر دغدقه ی جدید برایش ساخته میشود که ناگاه متوجه میشود افتاده است در دام روایت باتلاقیه مارکز که آدم را مدام به سمت خودش میکشد.
کتابی که میگویند جزء صد کتابی ست که قبل از مرگ باید خوانده شود.
نکته این که ممکن است با شخصیت های زیادش کمی گیج شویم اما اصلا به داستان ضربه نمیزند. به نظرم شخصیت ها انقدر تکثیر شده بودند که مهم نبود زیاد از هم تمایزشان دهی و بشناسیشان، دقیقا مثل اسم هایشان اخلاق و رفتارشان هم یکیست، خود راوی هم مدام تاکید میکند. به طوری که داستان اصلا شخصیت محور نیست، شما منتظر نیستید ببینید سرانجام کدام شخصیت چه میشود؟ شما فقط منتظرید صفحات بعدی را بخوانید تا باز آن حسی که از خواندن حادثه های قبلی رمان تجربه کردید تجربه کنید، پس گیج شدن شما در شناخت شخصیت ها ضربه ای به رمان نمیزند، ولی گیج شدن در رمان شخصیت محوری مثل کافکا در کرانه باعث میشود رمان سقوط کند، چون آنوقت شما مدام دنبال این هستید یکی از دیوانه بازی های ناکاتا را ببینید یا یکی از بحثای اوشیما و کافکا رو دوباره بخوانید و لذت متن از اینجاست که ناشی میشود. ولی در صد سال تنهایی خیر.",صد سال تنهایی,4,376,6
1396/09/15,این کتاب بسیار متفاوت بود؛ البته با عقاید ما ایرانی ها سازگاری نداره، بهمین دلیل برای ما جذابیتی نداره. چون بسیار تخیلی و دور از تصور بود و در عین حال داستان زندگی یک نسل پر ماجرا!,صد سال تنهایی,3,376,2
1396/09/15,"بیخوردترین کتابی که در عمرم خوانده ام.
بعد از خواندن کلا انداختمش سطل آشغال!
با فرهنگ و اعتقاد و آداب و رسوم ما سازگار نیست. فقط بدرد همون مردم امریکای لاتین میخوره!",صد سال تنهایی,1,376,9
1396/09/15,"با درود من عضو جدید هستم و ساکن دانمارک مشکل من اینه که من گزینه خرید کتاب برام ظاهر نمی شه و من فقط می تونم نمونه کتابها رو دریافت کنم و کتابهای رایگان رو دانلود کنم مشکل چیه؟ راهنمایی بفرمایید در ضمن من به هر طریقی شماره تلفنم رو میخوام ثبت کنم پیام میاد که اشتباه نوشته شده در هر حالیکه چه به ارقام فارسی چه لاتین چه با کد کشور و بدون کد امتحان کردم اما بی نتیجه بوده لطفا راهنمایی بفرمایید سپاسگزارم
فریبا ابراهیم احمدی",صد سال تنهایی,4,376,1
1396/09/11,فقط با ترجمه بهمن فرزانه,صد سال تنهایی,1,376,1
1396/09/06,چرا من با این کتاب نتونستم هیچ ارتباطی برقرار کنم؟ دوبار تا صفحه ۱۵۰ خوندم و نتونستم ادامه بدم.,صد سال تنهایی,2,376,3
1396/07/19,دنیای دیگه ای رو به تصویر میکشه.شاید برای یه آمریکای لاتینی ملموس باشه اما مخاطب ایرانی باید تمام تصوراتش رو کنار بذاره و مثل یه بچه فضای کتاب رو برای خودش بسازه.هرچند که سانسور نمیذاره چیز زیادی از کتاب دستگیر ما بشه,صد سال تنهایی,3,376,0
1396/07/04,یک نقد بسیار عالی از وضعیت سیاسی زمان گارسیا مارکز هست وبیان گر وضعیت فرهنگی و اجتماعی آن دوران.,صد سال تنهایی,5,376,2
1396/07/03,برا مخمون سنگین بنظر میاد!!!حالا بخونم البته من ترجمه فرزانه رو دارم.,صد سال تنهایی,5,376,4
1396/06/27,با ترجمه آقای بهمن فرزانه میلی به ادامه دادنش ندارم 😑😑😕,صد سال تنهایی,1,376,0
1396/06/21,بسیار مسخره بود.با افکار و اعتقادات من که جور در نیومد.البته هر نوشته ای بر گرفته از وضعیت اجتماعی هر کشوره.من نیخه قدیمی این کتابو خ وندم. و اواسطش از بس به نظرم بد بود رهاش کر دم.گرچه نباید منکر این سد که قلم نویسنده مثل پرده سینما عمل کرده.,صد سال تنهایی,1,376,3
1396/06/19,فکر کنم کتاب عالی باشه که این همه طرفدار داره,صد سال تنهایی,5,376,2
1396/06/13,نمیتونستم زمین بزارمش بسیارمتفاوت ومعرکه 👍,صد سال تنهایی,4,376,2
1396/06/02,به همه دوستانی که این کتاب رو هنوز نخواندن و میخان بخونن شدیدا توصیه میکنم اول زندگینامه نویسنده و سپس عشق در سال های وبا رو بخونید بعد سراغ این کتاب بیاید...اینطوری بهتر هضمش میکنید....امیدوارم کمکی کرده باشم....فدا همگی,صد سال تنهایی,5,376,10
1396/05/23,👌🏻👌🏻👌🏻👌🏻,صد سال تنهایی,4,376,2
1396/04/27,"بهترین کتابی بوده که تا الان خوندم، واقعا محشره، دوستان بهترین ترجمه این کتاب واسه آقای ""کیومرث پارسای""، حرف من نیستا، واقعا ثابت شده است.",صد سال تنهایی,5,376,3
1396/04/24,چقدر خوب بود، یکی از بهترین کتابهایی بود ک خوندم، هرصفحه رو میخوندم غصم میگرفت ک داره تموم میشه,صد سال تنهایی,5,376,0
1396/03/26,آقای اسماعیل قهرمانی پور این کتاب و 6 تا کتاب دیگه از مارکز رو ترجمه کردن،به نظرم ترجمه ایشون هم خوبه.,صد سال تنهایی,3,376,0
1396/03/20,سلام. ورژن اندروید من 4.2.2 هست و طاقچه رو دارم اما کامل نصب نمی شه و نمی تونم کتاب بخرم! لطفا رسیدگی کنید,صد سال تنهایی,1,376,0
1396/03/07,من نسخه چاپی این کتاب رو با ترجمه ی زهره روشنفکر دارم ولی زیاد خوب نیست.فک میکنم این بهتره,صد سال تنهایی,5,376,0
1396/02/18,چه ترجمه ای وچه نشری بخرم لطفا راهنماییم کنید,صد سال تنهایی,5,376,0
1396/01/31,حتمابخونید خیلی دوسش داشتم کاش تموم نمیشد 😊,صد سال تنهایی,5,376,0
1396/01/27,واقعاعالیه حرف نداره معرکه است👌👌👌👌,صد سال تنهایی,0,376,0
1396/01/26,فوق العاده است,صد سال تنهایی,5,376,0
1396/01/13,نوبل ادبیات داره و رئالیسمِ...کتابِ خاطرات روسپیان گابرل گارسیاهم عالیه ولی چاپیش ساااانسور شدید داره.کل داستان رو بر اساس شئونات اسلامی نوشتن...بخونید ولی ...عالیه,صد سال تنهایی,5,376,0
1396/01/12,"کتاب بسیار عالی 
محشره... ♡",صد سال تنهایی,4,376,0
1396/01/10,دیوانه کننده است.,صد سال تنهایی,5,376,3
1396/01/08,واقعیت و خیال پردازی آمیخته با انواع رنگ و احساس.....به راحتی قابل تصویرسازی ذهنی است.خوشحالم که دارم میخونمش....,صد سال تنهایی,5,376,1
1396/01/07,رمان عجیبیه... بعد از چندین سال برای هر کس از جمله خودم در اولین خواندن نوآوری و ابداع داره. من خودم زیاد حال نکردم چون از هر طریقی که میتونه عشق رو میبره زیر رادیکال. اما الکی هم نیست که نوبل ادبی گرفته... ضمنا داستان جذابیت و پیوستگی عالی داره.,صد سال تنهایی,4,376,0
1395/12/17,"صد سال تنهایی دارای اعجاز ها و پیام های بسیاریست، کتاب ساده ای نیست، اما می شود ساده دیدش، سرگذشت بسیاری از ما و اطرافیانمان را در آن می توان یافت، پدر و مادرانی که نسل خودشان را دوست می دارند و آرزوی خوشبختی شان را دارند ولی در نهایت این چنین نمی شود. مادرانی دلسوز و باتجربه که کاملا می دانند راه فرزندانشان به ترکستان است اما حرفشان در تصمیمهای ایشان کارگر نیست و فقط شاهد اشتباهاتشان هستند.
  انسان ها خودخواهی خاصی دارند و تولید مثل و از آن هم بیشتر متفاوت و برجسته دیدن آنها بارز ترین نشانه آن است، هیچ کس نمی خواهد زندگی خود و نسلش را تباه  ببیند، اما واقعیت آنها با حقیقت بسیار فاصله دارد.
امید به فردا آمیخته با حسرت گذشته در افکار همه ماست اولی دلیل ادامه دادن و تحمل و دومی بازدارنده و کاهنده انرژی مان، تمام زندگی ها تقریبا همین گونه می گذرد، در یک کشمکش درونی همیشگی.
این کتاب تصویرگر زندگیست، نه فقط سرگذشت شش نسل  از خانواده بویندیا.
زمانی که می خوانیدش گوشه هایی از خودتان را در هر کدام از شخصیت ها می توانید بیابید، سماجت و رویا پردازی خوزه آکاردیو، واقع بینی، امید و از خودگذشتگی اورسولا، کینه توزی، تعصب و سردرگمی آمارانتا و....
و یک صفت مشترک در همه آنها، که سرسختی و پافشاری در عقیده است، این قدر جلو می روند تا از پا بیوفتند یا سرخورده شوند و در این راه به حرف هیچ کس گوششان بدهکار نیست، که اگر بود شاید سرنوشتی بهتر را تجربه می کردند اما آنگاه تا ابد حسرت راه نرفته را دل می داشتند....
به نظر شما اینها آشنا نیست؟ آیا همه ما همین نیستیم؟
زندگی همواره در میان فاصله کشنده حسرت و دلزدگی می گذرد و مارکز  با چاشنی جادو، تعلیق و اغراق، داستانی شگفت انگیز از زندگی تکراری آفریده که بی شک باید به احترامش ایستاد.",صد سال تنهایی,5,376,5
1395/12/14,من زیاد از این کتاب خوشم نیومد داستانش واسم جذاب نبود این ترجمه خوب نیست غلط املایی هم زیاد داره شاید هم به خاطر ترجمش بود که خوشم نیومد زیاد،بعضی جاها دیدم گفتن که شخصیت هاش خواننده رو گیج میکنه و همشون یه اسم دارن و از این حرفا ولی یکم که جلوتر برید میفهمید که همیچین چیز پیچیده ایی هم نیستن شخصیت هاش.,صد سال تنهایی,3,376,1
1395/12/02,من pdf ش رو 2بار خوندم واقعا عالیه حتما بخونید.,صد سال تنهایی,5,376,0
1395/11/24,بهمن فرزانه این کتابو تلخیص کرده و تا می تونسته از سر و دمش زده که جمع و جورتر بشه که من کلا با این روش انتشارات امیر کبیر مخالفم این کتابو حتما با ترجمه کیومرث پارسای بخوانید که هم کامل تره و هم جذاب تر ببینید یه ترجمه نه چندان خوب چطور خوانندگان را نسبت به یک شاهکار بین المللی بدبین می کنه...,صد سال تنهایی,5,376,0
1395/11/14,اینقدر نظر بود که نظرم رو نمیدم😄فقط بگم کسی که اهل مطالعست،باید برای این رمان بایسته🙏🏻و به واژه ی رمان سلام کنه,صد سال تنهایی,5,376,3
1395/10/18,"عالی بود ، از خوندنش لذت بردم 
با کتاب گریه کردم ، خندیدم و خیلی غصه خوردم به حال شخصیتها
و اینکه هنگام خوندنش آرزو میکردم که ای کاش این کتاب هم یه جادو بود ، کتابی که هیچ وقت تمام نمیشد",صد سال تنهایی,5,376,0
1395/10/18,نوبل یه جورایی یعنی ابداع اختراع نوآوری،مارکز بخاطر نوآوری در سبک ادبی این جایزه را برد،مطمعنا اگر بی عدالتی توی نتایج وجود داشت سایر کاندید شده ها یعنی افراد صاحب سبک یا مخترع رقیب سکوت نمیکردن و بیشتر از من و شما دوست داشتن این جایزه را دریافت کنن و به نتایج اعتراض میکردن,صد سال تنهایی,5,376,0
1395/10/18,واقعا نمیدونم بگم خندم گرفت یا بگم متاسف شدم!یادمه دوران کنکور بچه بی سوادا تا 1سوال بلد نبودن میگفتن سوال کنکور اشتباه!مصداق نظراتی دال بر نویسنده صاحب سبک اگر با سلیقه شما جور نشده دلیله این نمیشه ک نویسنده و جایزه نوبل و کوه و دشت و کویر بی پایه و اساس باشن!من شعر دوست ندارم دلیل نمیشه برم مثنوی بخونم و بگم وای چ مسخره ارکان جمله به هم ریخته است!یا شعر نمیخونم یا اگه خواستم بخونم راجع ب تفاوتها و خصایصش تحقیق میکنم ک جهان هستیا بخاطر ندانستن خودم زیرسوال نبرم,صد سال تنهایی,0,376,2
1395/10/18,رئالیسم جادویی (به انگلیسی: Magic Realism)یکی از شاخه‌های واقع‌گرایی (رئالیسم) در مکاتب ادبی است که در آن ساختارهای واقعیت دگرگون می‌شوند و دنیایی واقعی اما با روابط علت و معلولی خاص خود آفریده می‌شود. در داستان‌هایی که به سبک واقع‌گرایی جادویی نوشته شده‌اند، همه چیز عادی است اما یک عنصر جادویی و غیرطبیعی در آن‌ها وجود دارد.پایه‌گذار این سبک گابریل گارسیا مارکز است که با نوشتن رمان صد سال تنهایی رئالیسم جادویی را بنیاد نهاد.,صد سال تنهایی,0,376,2
1395/10/18,"پایان جالبی داشت...
تو سبک خودش کتاب موفق و خوبیه
سلیقه ی افراد متفاوته
خوبه که قبل از خوندن هرکتاب اول سبکش رو شناسایی کنیم بعد باتوجه به سبکش کیفیت کتاب رو بسنجیم",صد سال تنهایی,4,376,0
1395/10/13,ب نظر من تو کتاب هیچکس تنها نبود هرکی میرفت خوش گذرونیاشو میکرد بعد ک نویسنده کارش باهاش تموم میشد میمرد...عمق فاجعه اینجاست ک تنهاترین شخصیت کتاب 18تا بچه از 18تا زن داره دلم براش سوخت اصن انقد تنهاس سرهنگ...6نسل از ی خانواده تو 360 صفحه تعریف شدن و نویسنده هرجا ک دیگه با شخصیتا کاری نداشت اونارو خیلی راحت میکشت و از قصه بیرون مینداخت.همه ام با همه رابطه داشتن..طوری ک حتی پسر میخاست با مادرش باشه.اون یکی با خالش بود.اون یکی در حسرت عمش..,صد سال تنهایی,2,376,2
1395/10/10,فوق العاده خوبه این رمان. رئالیسم جادویی سبکی که خوده مارکز اورد و توی این کتاب عاالی کار شده,صد سال تنهایی,5,376,0
1395/10/07,خیلی قشنگه.واقعا وقتی کتابو میخونی انگار تو اون شهر زندگی میکنی بین اون ادمها,صد سال تنهایی,5,376,0
1395/10/03,من نسخه ی چاپی این کتاب رو خوندم. متنش خیلی سنگین بود ولی در کل کتاب بدی نبود.,صد سال تنهایی,3,376,0
1395/09/30,اولش ارتباط گرفتن باهاش سخته ولی رفته رفته خیلی خیلی بهتر میشه آدم از خوندنش لذت میبره بعد یه مدتی کاملا احساس میکنی که اونجایی انگار!!,صد سال تنهایی,5,376,0
1395/09/27,حوصله میخواد من نتونستم ارتباط برقرار کنم متاسفانه,صد سال تنهایی,5,376,0
1395/09/25,من نسخه ی چاپی ترجمه ی بهمن فرزانه را خواندم. بسیار کتاب جالبیه . شخصیت ها به خوبی پردازش شده و نویسنده سبک رءال جادویی جالبی را در داستان به کار برده. اینکه چقدر اعمال و رفتار انسان ها می تونه زندگی خودشون و خیلی از افراد دیگر را تحت تاثیر قرار بده مهمترین برداشتی بودکه از این کتاب داشتم.,صد سال تنهایی,5,376,2
1395/09/11,همه جا پیشنهاد ترجمه بهمن فرزانه شده.این ترجمه چطوره؟؟,صد سال تنهایی,5,376,0
1395/08/29,من صد سال تنهایی رو خریدم بیشتر از پونصد صفحه هم خوندم ولی الان دیدم هیچ کدوم از صفحات کتاب حتی عکس روی جلدش هم نمیاد ،لطفا رسیدگی کنید,صد سال تنهایی,3,376,0
1395/08/16,very nice,صد سال تنهایی,5,376,0
1395/08/05,جامعه ای که کتاب خون هاش به هم توهین کنن وای به حال مردم عوامش,صد سال تنهایی,1,376,1
1395/08/05,به نظرم قشنگ بود .👍👍👍👍,صد سال تنهایی,5,376,0
1395/07/28,نمیدونم چرا اصلا محیط و شرایط کتاب های گابریل برام قابل تصور و شخصیت پردازی نیست؛کتاب پر از شخصیت های بیگانه است که یه جوون ایرانی شاید نتونه هیچ هم ذات پنداری باهاشون داشته باشه؛حداقل واسه من که اینطور بود؛ترجیح میدم کتابی بخونم که حداقل فرهنگ جامعه اش برام قابل تصور باشه؛راستش من اصلا این کتاب و دوس نداشتم,صد سال تنهایی,1,376,3
1395/07/21,"یکی از بهترین کتابایی که خوندم :))))
مشکل از کتاب نیست که شما درکش نکردین :'}",صد سال تنهایی,5,376,1
1394/09/10,کتاب جالبی به نظر میاد. پیشنهاد میکنم مطالعه شود,رهبری تیم‌های مجازی(راه‌حل‌های تخصصی برای چالش‌های روزمره),4,378,0
1396/07/12,"این کتاب آیین ها و سنت های سامورایی های اهل ژاپن از زبان یک سامورایی به نام چونه تومو هستش. این موضوعات در قالب متن های کوتاه و مینیمالیسیتی گنجونده شدن و درمورد موضوعات متفاوتی مثل مرگ، وفاداری، اطاعت بی چون و چرا از امیر، شجاعت و بی پروا بودن و ... هستن.
اسم کتاب واسم خیلی خیلی وسوسه انگیز بود و مشتاق بودم که این کتابو بخونم ولی متاسفانه اصلا مطابق تصوراتم نبود و در کل چندان جذاب نبود واسم.",هاگاکوره: کتاب سامورایی,2,380,4
1395/12/18,"فوق العاده 
پیشنهاد می کنم اگر فیلم Ghost Dog رو ندیدید، اول این کتاب رو بخونید و بعد فیلم رو ببینید.",هاگاکوره: کتاب سامورایی,5,380,1
1395/11/10,درس زندگی که جای دیگه ای پیدا نمیشه.,هاگاکوره: کتاب سامورایی,5,380,0
1395/05/24,کتاب فوق العاده ک در اون حقایق زیادی از زندگی وجود داره و ایین هایی جالب و حرفهایی ک دارای عمق زیادی هست گفته شده و راه و رسم های جالبی برای زندگی به سبک درست و سرشت سامورایی وجود داره حتما مطالعه کنید ارزش خرید رو داره,هاگاکوره: کتاب سامورایی,5,380,1
1395/04/05,"کتاب عالیه
توصیه  میکنم به همه 
ممنون طاقچه",هاگاکوره: کتاب سامورایی,5,380,0
1395/03/15,لطفا کتاب بوشیدو  و  پنج حلقه قدرت نوشته  میاموتو موساشی را هم اضافه فرمایید.,هاگاکوره: کتاب سامورایی,5,380,1
1394/11/15,هاگاکوره کتابی که ارزش چند بار خواندن را دارد.از همه جالب تر تفکر واقع بینانه نویسنده و نوشته به دور از هرگونه زیاده گویی,هاگاکوره: کتاب سامورایی,5,380,2
1394/02/30,غنی تر از فرهنگ و معرفت پوچ ما.کاربردی تر از کتاب های درسی ما.آموزنده تر تمام آموزگاران ما در درک اراده و معرفت و پشت کاری.فوق العاده کامل بی نقص تر از تمام آموزه های ایران و ایرانی,هاگاکوره: کتاب سامورایی,5,380,2
1393/12/02,سلام. شک داشتم که این کتاب رو بخونم .... ولی اسم سید رضا حسینی هی قلقلکم کرد. ترجمه فوق العاده بود. کتاب هم واقعا جالبه یک نمونه مرید و مراد عجیبه که واسه فرهنگ ما خیلی جالبه ببعضی وقتهام جذاب و خنده داره ولی نکته جالبش اینه که مریدی کع تا پای جونش وایساده با این حال اصلا کور نیست و درک و معرفت و برداشت خاص خودشو نسبت به اتفاقات داره یه همچین چیزی طرفای ما گیر نمیاد....,هاگاکوره: کتاب سامورایی,5,380,1
1393/11/09,من دیوونه کتابی ام ک راجب ساموراییا باشه.,هاگاکوره: کتاب سامورایی,5,380,1
1393/11/08,اولین بار هاگاکوره رو در فیلم گوست داگ دیده بودم. گوست داگ که بی شک یکی از بینظیر ترین فیلم ها بوده. نخوندم ، ولی هاگاکوره هم باید همین طور باشه پس. ,هاگاکوره: کتاب سامورایی,4,380,2
1396/01/30,ای کاش عناوین بخش ها و سوالات را  از لحاظ فونت بصورت بولد قرار میدادین.اینطوری کمی از یکنواخت بودن مطالعه کاسته میشد و جذاب تر می بود.,وسواس و صد پرسش,4,381,0
1395/05/12,از جمله کتابهایی که خوندنش برای مدیران در هر سطحی که هستند و کارافرینان واجبه,مزیت,5,383,0
1394/11/24,من هم خواندن کتاب را به مدیران ارشد شرکت‌ها، خصوصا شرکت‌های بزرگ توصیه می‌کنم.,مزیت,5,383,0
1394/06/20,خواندن کتاب به علاقه مندان کسب و‌کار توصیه می گردد.,مزیت,5,383,0
1395/06/31,یه ستار ه هم زیاده,قضاوت زن در مذاهب خمسه,1,384,0
1393/10/24,"واسه سلایق مختلف احترام قایلما اما...
این چه کتابیه آخه ؟؟؟؟
یکم کتابای جالب تر بزارید ترخدا!!!!",قضاوت زن در مذاهب خمسه,1,384,0
1395/06/26,بسیار عالی بود,مردم امروز - ۲۴ دی ۹۳,3,397,0
1398/09/02,کتابی که از جنس من نبود و بزور مطالعه کردم که تموم بشه..سه دوره ای وسواس تموم کردن کتابامو داشتم متاسفانه..وقتی تموم شد هیچی ازش تو ذهنم نبود جز حال پوچ و تهی..!!,بیگانه,1,398,0
1398/08/29,"این ترجمه از هزاران ترجمه‌ای که شده رو من خوندم؛ ترجمه‌ی خوبی بود؛ قطعا جاهایی باید تلاش بیشتری برای فهمیدن داستان کرد ولی اگر کتاب‌های دیگه کامو و کتاب‌هایی دیگری از اگزیستانسیالیسم رو خونده باشید می‌تونین داستان رو بفهمین و باهاش زندگی کنید.
از خصوصیاتی که کامو داره توصیف ریز و دقیق مکانی هست که داستان داره جلو می‌ره؛ توی ییگانه هم همینطور بوده و هدفی که توی تک‌تک داستان های کامو دنبال میشه نشون دادن پوچ بودن و بی‌تفاوتی کامو نسبت به دنیا هست؛ این داستان در دو بخش دنبال میشه که بخش دوم سریع‌تر و پرهیجان تر هست. بخش اول سنگینی خاصی داره که با شروع فصل دوم کمی از آن کاسته می‌شه ولی در آخر‌های کتاب؛ بار کلمات و توصیف لحظه‌ها سنگین و شکننده میشه.",بیگانه,5,398,1
1398/01/09,"کتاب جالبیه برای این کتاب خواننده باید به نوع تعامل شخصیت اصلی داستان با سایر اشخاص (چه اصلی چه فرعی) و اعتقادات و رفتارهای اون ها توجه کنه نه به روند داستان.
یک نقدی هم از این کتاب در آخر اورده که خوندنش خالی از لطف نیست. ترجمه هم خوب و قابل قبوله.",بیگانه,4,398,2
1397/07/06,میشه بگید بهترین ترجمه این کتاب مال کیه و کدوم انتشاراتی؟؟؟,بیگانه,5,398,4
1397/02/22,کتاب بسیار جذابی بود. فضا سازی بسیار عالی. فقط این ترجمه بسیار ضعیف بود,بیگانه,5,398,0
1396/10/24,"شخصیت جالبی داره، یه بیگانه با دنیا و آدم های اطرافش.
فضای سرد کتاب هم تو توصیف شخصیت این بیگانه و دنیایی که حس میکنه خیلی کمک کرده.",بیگانه,4,398,1
1396/08/04,"من فرانسه بلد نیستم که نسخه ی اصلی رو بخونم این کتاب رو نزدیک ۲۰ صفحه خواندم ، حذفیات و تغییر ها باعث دل زدگی ام شد و به سراغ نسخه ی انگلیسی رفتم،
نسخه ی انگلیسی رو پیشنهاد میکنم بخونید.",بیگانه,4,398,4
1396/07/22,کتاب خوبی بود . داستان ، سرد ، گیرا و آرام بود . و‌ خیلی کوتاه . این ترجمه هم ترجمه ای گویا ، بی تکلف و وزین بود .,بیگانه,5,398,1
1396/02/13,سلام، بهترین ترجمه این کتاب کدومه؟میخوام بخرم، اما بین ترجمه خانم لیلی گلستان و آقای خشایار دیهیمی موندم، نظر شما چیه؟؟,بیگانه,5,398,1
1395/12/13,به نظر  من هرچقدر خوب باشه جمله اولش تو مقدمه دلمو زد,بیگانه,1,398,1
1395/12/10,بالاخره نفهمیدیم این کتاب رو با کدوم ترجمه بخونیم یکی میگه لیلی گلستان یکی میگه جلال آل احمد یکی میگه دیهیمی... اصلا بهتره از خیرش بگذرم!,بیگانه,5,398,1
1395/10/16,بیگانه ترجمه دیهیمی را هم موجود کنید,بیگانه,2,398,1
1395/09/13,واقعا کتاب فوق العاده ای بو د کسی کتابی تو این مایه ها میتونه معرفی کنه؟سپاسگزارم,بیگانه,5,398,0
1395/09/10,عالی عالی عالی عالی عالی,بیگانه,5,398,0
1395/07/16,"سلام.ی کتاب کاملا بی سر و ته.عمرو وقتتونو با خوندنش تلف می کنین.ی ستاررو ب زور دادم.
کتابش شما رو ب پوچ گرایی یا بهتر بگم نیهیلیسم 
می رسونه.",بیگانه,1,398,2
1395/05/09,بیگانه با ترجمه دیهیمی رو هم موجود کنید,بیگانه,3,398,2
1395/01/01,"یه اثر بسیار زیبا...واقعا دنیای خاصی خلق کرده با این رمانش اقای کامو
هرکسی نمیتونه این جور آدم هارو بفهمه",بیگانه,5,398,2
